timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1538058187398,180,HTTP Request,Non HTTP response code: java.net.BindException,Non HTTP response message: Address already in use: connect,UserRest - Spike test 2-12,text,false,,2531,0,32,104,http://10.0.10.10:9966/petclinic/api/owners/1,0,0,180
1538058187401,179,HTTP Request,Non HTTP response code: java.net.BindException,Non HTTP response message: Address already in use: connect,UserRest - Spike test 2-14,text,false,,2531,0,32,104,http://10.0.10.10:9966/petclinic/api/owners/1,0,0,179
1538058187417,164,HTTP Request,Non HTTP response code: java.net.BindException,Non HTTP response message: Address already in use: connect,UserRest - Spike test 2-31,text,false,,2531,0,32,104,http://10.0.10.10:9966/petclinic/api/owners/1,0,0,164
1538058187419,164,HTTP Request,Non HTTP response code: java.net.BindException,Non HTTP response message: Address already in use: connect,UserRest - Spike test 2-18,text,false,,2531,0,31,103,http://10.0.10.10:9966/petclinic/api/owners/1,0,0,164
1538058187452,132,HTTP Request,Non HTTP response code: java.net.BindException,Non HTTP response message: Address already in use: connect,UserRest - Spike test 2-20,text,false,,2531,0,30,102,http://10.0.10.10:9966/petclinic/api/owners/1,0,0,132
1538058187456,129,HTTP Request,Non HTTP response code: java.net.BindException,Non HTTP response message: Address already in use: connect,UserRest - Spike test 2-19,text,false,,2531,0,29,101,http://10.0.10.10:9966/petclinic/api/owners/1,0,0,129
1538058187454,131,HTTP Request,Non HTTP response code: java.net.BindException,Non HTTP response message: Address already in use: connect,UserRest - Spike test 2-21,text,false,,2531,0,28,100,http://10.0.10.10:9966/petclinic/api/owners/1,0,0,131
1538058187451,134,HTTP Request,Non HTTP response code: java.net.BindException,Non HTTP response message: Address already in use: connect,UserRest - Spike test 2-15,text,false,,2531,0,27,99,http://10.0.10.10:9966/petclinic/api/owners/1,0,0,134
1538058187449,137,HTTP Request,Non HTTP response code: java.net.BindException,Non HTTP response message: Address already in use: connect,UserRest - Spike test 2-23,text,false,,2531,0,27,99,http://10.0.10.10:9966/petclinic/api/owners/1,0,0,137
1538058187447,139,HTTP Request,Non HTTP response code: java.net.BindException,Non HTTP response message: Address already in use: connect,UserRest - Spike test 2-17,text,false,,2531,0,26,98,http://10.0.10.10:9966/petclinic/api/owners/1,0,0,139
1538058187445,141,HTTP Request,Non HTTP response code: java.net.BindException,Non HTTP response message: Address already in use: connect,UserRest - Spike test 2-22,text,false,,2531,0,26,98,http://10.0.10.10:9966/petclinic/api/owners/1,0,0,141
